iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0000856,src/ontology/components/pmdco-characterization.owl,http://purl.obolibrary.org/obo/OBI_0000070,microscopy process,Mikroskopie Verfahren,,Microscopy process that uses various types of microscopy techniques to visualize and analyze the microstructure and morphology of materials at different scales.,"Ein Struktur Eigenschaften Analyseverfahren, das verschiedene Arten von Mikroskopietechniken verwendet, um die Mikrostruktur und Morphologie von Materialien auf verschiedenen Ebenen zu visualisieren und zu analysieren.",,,mikroskopieverfahren,assay that uses microscopy techniques to visualize and analyze the microstructure and morphology of materials at various length scales,"Analyse, die Mikroskopietechniken verwendet, um die Mikrostruktur und Morphologie von Werkstoffen auf verschiedenen Längenskalen zu visualisieren und zu analysieren",
https://w3id.org/pmd/co/PMD_0000867,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000849,nanoindentation process,Nanoindentationsverfahren,,A mechanical property analyzing processs that measures the hardness and elastic modulus of materials at the nanoscale using a sharp indenter.,"Ein Mechanische Eigenschaften Analyseverfahren, das die Härte und den elastischen Modulus von Materialien im Nanomaßstab mittels eines scharfen Eindringkörpers misst.",,,,mechanical property analyzing process that measures the hardness and elastic modulus of a material at the nanoscale by recording the load–displacement response of a sharp indenter,"mechanisches Eigenschaftsanalyseverfahren, das Härte und Elastizitätsmodul eines Werkstoffs im Nanomaßstab durch Aufzeichnung der Last-Eindring-Kurve eines scharfen Eindringkörpers bestimmt",
https://w3id.org/pmd/co/PMD_0000875,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000856,optical microscopy,Optische Mikroskopie,,"A microscopy process that uses visible light and lenses to magnify and image a specimen, widely used for examining the microstructure and morphology of materials.","Ein Mikroskopieverfahren, das sichtbares Licht und Linsen verwendet, um eine Probe zu vergrößern und abzubilden, und weit verbreitet zur Untersuchung der Mikrostruktur und Morphologie von Materialien ist.",,,lichtmikroskopie,microscopy process that uses visible light and optical lenses to magnify and image a specimen in order to examine its microstructure and morphology,"Mikroskopieverfahren, das sichtbares Licht und optische Linsen verwendet, um eine Probe zu vergrößern und abzubilden und dabei deren Mikrostruktur und Morphologie zu untersuchen",
https://w3id.org/pmd/co/PMD_0000878,src/ontology/components/pmdco-characterization.owl,http://purl.obolibrary.org/obo/OBI_0000070,optical property analyzing process,Optische Eigenschaften Analyseverfahren,,"An assay that assesses the optical characteristics of materials, such as refractive index, absorption, transmission, reflectivity, and luminescence.","Eine Analyse, die die optischen Eigenschaften von Materialien bewertet, wie z.B. Brechungsindex, Absorption, Transmission, Reflexion und Lumineszenz.",,optical property analyzing process,optisches Eigenschaften-Analyseverfahren,"assay that determines the optical characteristics of a material, including refractive index, absorption, transmission, reflectivity, and luminescence","Analyse, die die optischen Eigenschaften eines Materials bestimmt, einschließlich Brechungsindex, Absorption, Transmission, Reflexion und Lumineszenz",
https://w3id.org/pmd/co/PMD_0000916,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000849,rheological property analyzing process,Rheologische Eigenschaften Analyseverfahren,,"A mechanical property analyzing process that determines the flow and deformation behavior of materials under applied forces, including viscosity, elasticity, and plasticity, often through rheometry and viscometry techniques.","Ein Mechanische Eigenschaften Analyseverfahren, das das Fließ- und Deformationsverhalten von Materialien unter Einwirkung von Kräften bestimmt, einschließlich Viskosität, Elastizität und Plastizität, oft durch Rheometrie- und Viskosimetrie-Techniken.",,,rheologisches Eigenschaften-Analyseverfahren,"mechanical property analyzing process that determines the flow and deformation behavior of a material under applied forces, including viscosity, elasticity, and plasticity","Mechanische-Eigenschaften-Analyseverfahren, das das Fließ- und Verformungsverhalten eines Materials unter Einwirkung von Kräften bestimmt, einschließlich Viskosität, Elastizität und Plastizität",
https://w3id.org/pmd/co/PMD_0000918,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000916,rheometry,Rheometry,,"Rheological property analyzing process that measures the flow and deformation behavior of materials, including complex fluids and soft solids, to provide comprehensive data on viscoelastic properties using rheometers.","Ein Rheologisches Eigenschaften Analyseverfahren, das das Fließ- und Verformungsverhalten von Materialien misst, einschließlich komplexer Flüssigkeiten und weicher Feststoffe, um umfassende Daten zu viskoelastischen Eigenschaften unter Verwendung von Rheometern zu liefern.",,,rheometrie,"rheological property analyzing process that measures the flow and deformation behavior of materials, including complex fluids and soft solids, to determine their viscoelastic properties using a rheometer","rheologisches Eigenschaften-Analyseverfahren, das das Fließ- und Verformungsverhalten von Materialien, einschließlich komplexer Flüssigkeiten und weicher Feststoffe, mit einem Rheometer misst, um deren viskoelastische Eigenschaften zu bestimmen",
https://w3id.org/pmd/co/PMD_0000926,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000849,scratch testing process,Ritzhärteprüfverfahren,,"A mechanical property analyzing process that evaluates a material's resistance to scratching, measuring hardness and adhesion properties.","Ein Mechanische Eigenschaften Analyseverfahren, das den Widerstand eines Materials gegen Kratzer bewertet und seine Härte- und Haftungseigenschaften misst.",,,ritzprüfverfahren,"mechanical property analyzing process that evaluates a material's resistance to scratching by measuring the force required to produce a defined scratch, thereby determining hardness and coating adhesion","Mechanische-Eigenschaften-Analyseverfahren, das den Widerstand eines Materials gegen Ritzen bewertet, indem die zur Erzeugung eines definierten Ritzes erforderliche Kraft gemessen wird",
https://w3id.org/pmd/co/PMD_0000929,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000849,shear testing process,Schubprüfverfahren,,"A mechanical property analyzing process that measures a material's response to shear forces, determining its shear strength and shear modulus.","Ein Mechanische Eigenschaften Analyseverfahren, das die Reaktion eines Materials auf Scherkräfte misst und seine Scherfestigkeit und seinen Schermodul bestimmt.",,,schubprüfverfahren,mechanical property analyzing process that measures a material's response to shear forces in order to determine its shear strength and shear modulus,"Mechanische-Eigenschaften-Analyseverfahren, das die Reaktion eines Materials auf Scherkräfte misst, um seine Scherfestigkeit und seinen Schubmodul zu bestimmen",
https://w3id.org/pmd/co/PMD_0000941,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000849,spalling testing process,Abplatzprüfverfahren,,A mechanical property analyzing process that evaluates the resistance of a material to surface spalling or flaking under high impact or thermal stresses.,"Ein Mechanische Eigenschaften Analyseverfahren, das die Widerstandsfähigkeit eines Materials gegen Oberflächenabplatzungen oder Abblättern unter hohen Stoß- oder thermischen Belastungen bewertet.",,,abplatzprüfverfahren,mechanical property analyzing process that evaluates the resistance of a material to surface spalling or flaking under high-impact or thermal stresses,"Mechanische-Eigenschaften-Analyseverfahren, das die Widerstandsfähigkeit eines Materials gegen Oberflächenabplatzungen oder Abblättern unter hohen Stoß- oder Wärmespannungen bewertet",
https://w3id.org/pmd/co/PMD_0000945,src/ontology/components/pmdco-characterization.owl,https://w3id.org/pmd/co/PMD_0000957,spectroscopy process,Spektroskopie Verfahren,,"A structural property analyzing process that measures the interaction of electromagnetic radiation with matter to determine e.g. the composition, structure, and other properties of materials.","Ein Struktur Eigenschaften Analyseverfahren, das die Wechselwirkung von elektromagnetischer Strahlung mit Materie misst, um die Zusammensetzung, Struktur und physikalischen Eigenschaften von Materialien zu bestimmen.",,,spektroskopieverfahren,"structural property analyzing process that measures the interaction of electromagnetic radiation with matter to determine the composition, atomic or molecular structure, and other properties of a material","Struktur-Eigenschaften-Analyseverfahren, das die Wechselwirkung elektromagnetischer Strahlung mit Materie misst, um die Zusammensetzung, atomare oder molekulare Struktur und weitere Eigenschaften eines Materials zu bestimmen",
https://w3id.org/pmd/co/PMD_0000957,src/ontology/components/pmdco-characterization.owl,http://purl.obolibrary.org/obo/OBI_0000070,structural property analyzing process,Struktur Eigenschaften Analyseverfahren,,"An assay that examines the external and internal structure and morphology of materials, including the arrangement of atoms, crystals, grains, and phases, often using techniques like microscopy and diffraction.","Eine Analyse, die die äußere und innere Struktur und Morphologie von Materialien untersucht, einschließlich der Anordnung von Atomen, Kristallen, Körnern und Phasen, oft unter Verwendung von Techniken wie Mikroskopie und Beugung.",,,strukturelles Eigenschaften-Analyseverfahren,"assay that examines the external and internal structure and morphology of a material, including the arrangement of atoms, crystals, grains, and phases","Analyse, die die äußere und innere Struktur und Morphologie eines Materials untersucht, einschließlich der Anordnung von Atomen, Kristallen, Körnern und Phasen",
